x,y,z
-1.049345092773437216e+01,3.469451370239258381e+01,-5.942033767700195312e+00
-1.039345092773436363e+01,3.469451370239258381e+01,-5.942070484161376953e+00
-1.029345092773436932e+01,3.469451370239258381e+01,-5.942247867584228516e+00
-1.019345092773437500e+01,3.469451370239258381e+01,-5.942211627960205078e+00
-1.009345092773436647e+01,3.469451370239258381e+01,-5.939311027526855469e+00
-9.993450927734372158e+00,3.469451370239258381e+01,-5.936876296997070312e+00
-9.893450927734363631e+00,3.469451370239258381e+01,-5.932646274566650391e+00
-9.793450927734369316e+00,3.469451370239258381e+01,-5.931137084960937500e+00
-9.693450927734375000e+00,3.469451370239258381e+01,-5.927458286285400391e+00
-9.593450927734366473e+00,3.469451370239258381e+01,-5.925939083099365234e+00
-9.493450927734372158e+00,3.469451370239258381e+01,-5.925302028656005859e+00
-9.393450927734363631e+00,3.469451370239258381e+01,-5.924307823181152344e+00
-9.293450927734369316e+00,3.469451370239258381e+01,-5.922365665435791016e+00
-9.193450927734375000e+00,3.469451370239258381e+01,-5.920355319976806641e+00
-9.093450927734366473e+00,3.469451370239258381e+01,-5.918707370758056641e+00
-8.993450927734372158e+00,3.469451370239258381e+01,-5.917078971862792969e+00
-8.893450927734363631e+00,3.469451370239258381e+01,-5.915161609649658203e+00
-8.793450927734369316e+00,3.469451370239258381e+01,-5.913855075836181641e+00
-8.693450927734375000e+00,3.469451370239258381e+01,-5.913071155548095703e+00
-8.593450927734366473e+00,3.469451370239258381e+01,-5.912245273590087891e+00
-8.493450927734372158e+00,3.469451370239258381e+01,-5.911521911621093750e+00
-8.393450927734363631e+00,3.469451370239258381e+01,-5.910704612731933594e+00
-8.293450927734369316e+00,3.469451370239258381e+01,-5.910174369812011719e+00
-8.193450927734375000e+00,3.469451370239258381e+01,-5.910520076751708984e+00
-8.093450927734366473e+00,3.469451370239258381e+01,-5.911180973052978516e+00
-7.993450927734372158e+00,3.469451370239258381e+01,-5.911396503448486328e+00
-7.893450927734363631e+00,3.469451370239258381e+01,-5.911083698272705078e+00
-7.793450927734369316e+00,3.469451370239258381e+01,-5.910281658172607422e+00
-7.693450927734375000e+00,3.469451370239258381e+01,-5.909464359283447266e+00
-7.593450927734366473e+00,3.469451370239258381e+01,-5.908842086791992188e+00
-7.493450927734372158e+00,3.469451370239258381e+01,-5.909167289733886719e+00
-7.393450927734363631e+00,3.469451370239258381e+01,-5.910243988037109375e+00
-7.293450927734369316e+00,3.469451370239258381e+01,-5.908889770507812500e+00
-7.193450927734375000e+00,3.469451370239258381e+01,-5.907574653625488281e+00
-7.093450927734366473e+00,3.469451370239258381e+01,-5.906620502471923828e+00
-6.993450927734372158e+00,3.469451370239258381e+01,-5.905477046966552734e+00
-6.893450927734363631e+00,3.469451370239258381e+01,-5.904614925384521484e+00
-6.793450927734369316e+00,3.469451370239258381e+01,-5.903688430786132812e+00
-6.693450927734375000e+00,3.469451370239258381e+01,-5.902563095092773438e+00
-6.593450927734366473e+00,3.469451370239258381e+01,-5.901486873626708984e+00
-6.493450927734372158e+00,3.469451370239258381e+01,-5.899873256683349609e+00
-6.393450927734363631e+00,3.469451370239258381e+01,-5.898286342620849609e+00
-6.293450927734369316e+00,3.469451370239258381e+01,-5.896442413330078125e+00
-6.193450927734375000e+00,3.469451370239258381e+01,-5.893132209777832031e+00
-6.093450927734366473e+00,3.469451370239258381e+01,-5.888652801513671875e+00
-5.993450927734372158e+00,3.469451370239258381e+01,-5.884414196014404297e+00
-5.893450927734363631e+00,3.469451370239258381e+01,-5.882712841033935547e+00
-5.793450927734369316e+00,3.469451370239258381e+01,-5.881009101867675781e+00
-5.693450927734375000e+00,3.469451370239258381e+01,-5.880256175994873047e+00
-5.593450927734366473e+00,3.469451370239258381e+01,-5.880408763885498047e+00
-5.493450927734372158e+00,3.469451370239258381e+01,-5.880936622619628906e+00
-5.393450927734363631e+00,3.469451370239258381e+01,-5.880092620849609375e+00
-5.293450927734369316e+00,3.469451370239258381e+01,-5.879114627838134766e+00
-5.193450927734375000e+00,3.469451370239258381e+01,-5.877703666687011719e+00
-5.093450927734366473e+00,3.469451370239258381e+01,-5.876556396484375000e+00
-4.993450927734372158e+00,3.469451370239258381e+01,-5.875401973724365234e+00
-4.893450927734363631e+00,3.469451370239258381e+01,-5.874606609344482422e+00
-4.793450927734369316e+00,3.469451370239258381e+01,-5.873292922973632812e+00
-4.693450927734375000e+00,3.469451370239258381e+01,-5.872151374816894531e+00
-4.593450927734366473e+00,3.469451370239258381e+01,-5.870838642120361328e+00
-4.493450927734372158e+00,3.469451370239258381e+01,-5.869344234466552734e+00
-4.393450927734363631e+00,3.469451370239258381e+01,-5.866809368133544922e+00
-4.293450927734369316e+00,3.469451370239258381e+01,-5.865906238555908203e+00
-4.193450927734375000e+00,3.469451370239258381e+01,-5.864315986633300781e+00
-4.093450927734366473e+00,3.469451370239258381e+01,-5.861292362213134766e+00
-3.993450927734372158e+00,3.469451370239258381e+01,-5.860190391540527344e+00
-3.893450927734363631e+00,3.469451370239258381e+01,-5.858716964721679688e+00
-3.793450927734369316e+00,3.469451370239258381e+01,-5.858260631561279297e+00
-3.693450927734375000e+00,3.469451370239258381e+01,-5.858280181884765625e+00
-3.593450927734366473e+00,3.469451370239258381e+01,-5.858337879180908203e+00
-3.493450927734372158e+00,3.469451370239258381e+01,-5.858694553375244141e+00
-3.393450927734363631e+00,3.469451370239258381e+01,-5.857433795928955078e+00
-3.293450927734369316e+00,3.469451370239258381e+01,-5.856646537780761719e+00
-3.193450927734375000e+00,3.469451370239258381e+01,-5.855213642120361328e+00
-3.093450927734366473e+00,3.469451370239258381e+01,-5.852735519409179688e+00
-2.993450927734372158e+00,3.469451370239258381e+01,-5.851268768310546875e+00
-2.893450927734363631e+00,3.469451370239258381e+01,-5.849372386932373047e+00
-2.793450927734369316e+00,3.469451370239258381e+01,-5.847933769226074219e+00
-2.693450927734375000e+00,3.469451370239258381e+01,-5.845489025115966797e+00
-2.593450927734366473e+00,3.469451370239258381e+01,-5.843066692352294922e+00
-2.493450927734372158e+00,3.469451370239258381e+01,-5.840512752532958984e+00
-2.393450927734363631e+00,3.469451370239258381e+01,-5.838329792022705078e+00
-2.293450927734369316e+00,3.469451370239258381e+01,-5.836935043334960938e+00
-2.193450927734375000e+00,3.469451370239258381e+01,-5.834247589111328125e+00
-2.093450927734366473e+00,3.469451370239258381e+01,-5.832581520080566406e+00
-1.993450927734372158e+00,3.469451370239258381e+01,-5.832169055938720703e+00
-1.893450927734363631e+00,3.469451370239258381e+01,-5.830367088317871094e+00
-1.793450927734369316e+00,3.469451370239258381e+01,-5.828953266143798828e+00
-1.693450927734375000e+00,3.469451370239258381e+01,-5.828144073486328125e+00
-1.593450927734366473e+00,3.469451370239258381e+01,-5.827373981475830078e+00
-1.493450927734372158e+00,3.469451370239258381e+01,-5.826868534088134766e+00
-1.393450927734363631e+00,3.469451370239258381e+01,-5.825797080993652344e+00
-1.293450927734369316e+00,3.469451370239258381e+01,-5.824569225311279297e+00
-1.193450927734375000e+00,3.469451370239258381e+01,-5.823814392089843750e+00
-1.093450927734366473e+00,3.469451370239258381e+01,-5.822615146636962891e+00
-9.934509277343721578e-01,3.469451370239258381e+01,-5.821047306060791016e+00
-8.934509277343636313e-01,3.469451370239258381e+01,-5.819675445556640625e+00
-7.934509277343693157e-01,3.469451370239258381e+01,-5.818810462951660156e+00
-6.934509277343750000e-01,3.469451370239258381e+01,-5.816824436187744141e+00
-5.934509277343664735e-01,3.469451370239258381e+01,-5.815568447113037109e+00
-4.934509277343721578e-01,3.469451370239258381e+01,-5.814317703247070312e+00
-3.934509277343636313e-01,3.469451370239258381e+01,-5.813107013702392578e+00
-2.934509277343693157e-01,3.469451370239258381e+01,-5.811931133270263672e+00
-1.934509277343750000e-01,3.469451370239258381e+01,-5.811328411102294922e+00
-9.345092773436647349e-02,3.469451370239258381e+01,-5.810801982879638672e+00
6.549072265627842171e-03,3.469451370239258381e+01,-5.810238361358642578e+00
1.065490722656363687e-01,3.469451370239258381e+01,-5.810125827789306641e+00
2.065490722656306843e-01,3.469451370239258381e+01,-5.809368610382080078e+00
3.065490722656250000e-01,3.469451370239258381e+01,-5.808897018432617188e+00
4.065490722656335265e-01,3.469451370239258381e+01,-5.809126377105712891e+00
5.065490722656278422e-01,3.469451370239258381e+01,-5.809498310089111328e+00
6.065490722656363687e-01,3.469451370239258381e+01,-5.809227943420410156e+00
7.065490722656306843e-01,3.469451370239258381e+01,-5.808861732482910156e+00
8.065490722656250000e-01,3.469451370239258381e+01,-5.808616161346435547e+00
9.065490722656335265e-01,3.469451370239258381e+01,-5.807285785675048828e+00
1.006549072265627842e+00,3.469451370239258381e+01,-5.805983543395996094e+00
1.106549072265636369e+00,3.469451370239258381e+01,-5.798641681671142578e+00
1.206549072265630684e+00,3.469451370239258381e+01,-5.792193889617919922e+00
1.306549072265625000e+00,3.469451370239258381e+01,-5.786087512969970703e+00
1.406549072265633527e+00,3.469451370239258381e+01,-5.783650875091552734e+00
1.506549072265627842e+00,3.469451370239258381e+01,-5.780622005462646484e+00
1.606549072265636369e+00,3.469451370239258381e+01,-5.779702663421630859e+00
1.706549072265630684e+00,3.469451370239258381e+01,-5.778527259826660156e+00
1.806549072265625000e+00,3.469451370239258381e+01,-5.777755260467529297e+00
1.906549072265633527e+00,3.469451370239258381e+01,-5.777597904205322266e+00
2.006549072265627842e+00,3.469451370239258381e+01,-5.776656150817871094e+00
2.106549072265636369e+00,3.469451370239258381e+01,-5.776195049285888672e+00
2.206549072265630684e+00,3.469451370239258381e+01,-5.774364471435546875e+00
2.306549072265625000e+00,3.469451370239258381e+01,-5.773182392120361328e+00
2.406549072265633527e+00,3.469451370239258381e+01,-5.772291183471679688e+00
2.506549072265627842e+00,3.469451370239258381e+01,-5.770295143127441406e+00
2.606549072265636369e+00,3.469451370239258381e+01,-5.769090175628662109e+00
2.706549072265630684e+00,3.469451370239258381e+01,-5.767934799194335938e+00
2.806549072265625000e+00,3.469451370239258381e+01,-5.767011642456054688e+00
2.906549072265633527e+00,3.469451370239258381e+01,-5.765912532806396484e+00
3.006549072265627842e+00,3.469451370239258381e+01,-5.765402317047119141e+00
3.106549072265636369e+00,3.469451370239258381e+01,-5.765103340148925781e+00
3.206549072265630684e+00,3.469451370239258381e+01,-5.764721870422363281e+00
3.306549072265625000e+00,3.469451370239258381e+01,-5.764575481414794922e+00
3.406549072265633527e+00,3.469451370239258381e+01,-5.765125274658203125e+00
3.506549072265627842e+00,3.469451370239258381e+01,-5.762435913085937500e+00
3.606549072265636369e+00,3.469451370239258381e+01,-5.759152889251708984e+00
3.706549072265630684e+00,3.469451370239258381e+01,-5.756296157836914062e+00
3.806549072265625000e+00,3.469451370239258381e+01,-5.754470825195312500e+00
3.906549072265633527e+00,3.469451370239258381e+01,-5.753588199615478516e+00
4.006549072265627842e+00,3.469451370239258381e+01,-5.753160476684570312e+00
4.106549072265636369e+00,3.469451370239258381e+01,-5.752806663513183594e+00
4.206549072265630684e+00,3.469451370239258381e+01,-5.752345085144042969e+00
4.306549072265625000e+00,3.469451370239258381e+01,-5.752562046051025391e+00
4.406549072265633527e+00,3.469451370239258381e+01,-5.752125263214111328e+00
4.506549072265627842e+00,3.469451370239258381e+01,-5.753139019012451172e+00
4.606549072265636369e+00,3.469451370239258381e+01,-5.752133846282958984e+00
4.706549072265630684e+00,3.469451370239258381e+01,-5.750203609466552734e+00
4.806549072265625000e+00,3.469451370239258381e+01,-5.748062133789062500e+00
4.906549072265633527e+00,3.469451370239258381e+01,-5.745571613311767578e+00
5.006549072265627842e+00,3.469451370239258381e+01,-5.743044853210449219e+00
5.106549072265636369e+00,3.469451370239258381e+01,-5.740792751312255859e+00
5.206549072265630684e+00,3.469451370239258381e+01,-5.737591266632080078e+00
5.306549072265625000e+00,3.469451370239258381e+01,-5.737944126129150391e+00
5.406549072265633527e+00,3.469451370239258381e+01,-5.739120960235595703e+00
5.506549072265627842e+00,3.469451370239258381e+01,-5.739464759826660156e+00
5.606549072265636369e+00,3.469451370239258381e+01,-5.738450050354003906e+00
5.706549072265630684e+00,3.469451370239258381e+01,-5.736118793487548828e+00
5.806549072265625000e+00,3.469451370239258381e+01,-5.734344959259033203e+00
5.906549072265633527e+00,3.469451370239258381e+01,-5.732990741729736328e+00
6.006549072265627842e+00,3.469451370239258381e+01,-5.734088420867919922e+00
6.106549072265636369e+00,3.469451370239258381e+01,-5.728005886077880859e+00
6.206549072265630684e+00,3.469451370239258381e+01,-5.726178169250488281e+00
6.306549072265625000e+00,3.469451370239258381e+01,-5.725425243377685547e+00
6.406549072265633527e+00,3.469451370239258381e+01,-5.725057125091552734e+00
6.506549072265627842e+00,3.469451370239258381e+01,-5.724637508392333984e+00
6.606549072265636369e+00,3.469451370239258381e+01,-5.724706649780273438e+00
6.706549072265630684e+00,3.469451370239258381e+01,-5.724234104156494141e+00
6.806549072265625000e+00,3.469451370239258381e+01,-5.724185466766357422e+00
6.906549072265633527e+00,3.469451370239258381e+01,-5.724151134490966797e+00
7.006549072265627842e+00,3.469451370239258381e+01,-5.724020957946777344e+00
7.106549072265636369e+00,3.469451370239258381e+01,-5.724193572998046875e+00
7.206549072265630684e+00,3.469451370239258381e+01,-5.723663806915283203e+00
7.306549072265625000e+00,3.469451370239258381e+01,-5.722678661346435547e+00
7.406549072265633527e+00,3.469451370239258381e+01,-5.722059726715087891e+00
7.506549072265627842e+00,3.469451370239258381e+01,-5.721660137176513672e+00
7.606549072265636369e+00,3.469451370239258381e+01,-5.721042633056640625e+00
7.706549072265630684e+00,3.469451370239258381e+01,-5.719908714294433594e+00
7.806549072265625000e+00,3.469451370239258381e+01,-5.718011856079101562e+00
7.906549072265633527e+00,3.469451370239258381e+01,-5.717284679412841797e+00
8.006549072265627842e+00,3.469451370239258381e+01,-5.716039657592773438e+00
8.106549072265636369e+00,3.469451370239258381e+01,-5.714967250823974609e+00
8.206549072265630684e+00,3.469451370239258381e+01,-5.713887214660644531e+00
8.306549072265625000e+00,3.469451370239258381e+01,-5.712979316711425781e+00
8.406549072265633527e+00,3.469451370239258381e+01,-5.712192535400390625e+00
8.506549072265627842e+00,3.469451370239258381e+01,-5.710583686828613281e+00
8.606549072265636369e+00,3.469451370239258381e+01,-5.708642482757568359e+00
8.706549072265630684e+00,3.469451370239258381e+01,-5.706962585449218750e+00
8.806549072265625000e+00,3.469451370239258381e+01,-5.705201625823974609e+00
8.906549072265633527e+00,3.469451370239258381e+01,-5.703348159790039062e+00
9.006549072265627842e+00,3.469451370239258381e+01,-5.701813220977783203e+00
9.106549072265636369e+00,3.469451370239258381e+01,-5.700079917907714844e+00
9.206549072265630684e+00,3.469451370239258381e+01,-5.696898460388183594e+00
9.306549072265625000e+00,3.469451370239258381e+01,-5.694094181060791016e+00
9.406549072265633527e+00,3.469451370239258381e+01,-5.692723751068115234e+00
9.506549072265627842e+00,3.469451370239258381e+01,-5.688976764678955078e+00
9.606549072265636369e+00,3.469451370239258381e+01,-5.687182426452636719e+00
9.706549072265630684e+00,3.469451370239258381e+01,-5.684638977050781250e+00
9.806549072265625000e+00,3.469451370239258381e+01,-5.681266784667968750e+00
9.906549072265633527e+00,3.469451370239258381e+01,-5.678880214691162109e+00
1.000654907226562784e+01,3.469451370239258381e+01,-5.677180290222167969e+00
1.010654907226563637e+01,3.469451370239258381e+01,-5.674478054046630859e+00
1.020654907226563068e+01,3.469451370239258381e+01,-5.673676967620849609e+00
1.030654907226562500e+01,3.469451370239258381e+01,-5.672368049621582031e+00
1.040654907226563353e+01,3.469451370239258381e+01,-5.670996189117431641e+00
1.050654907226562784e+01,3.469451370239258381e+01,-5.669795989990234375e+00
1.060654907226563637e+01,3.469451370239258381e+01,-5.668695449829101562e+00
1.070654907226563068e+01,3.469451370239258381e+01,-5.667256355285644531e+00
1.080654907226562500e+01,3.469451370239258381e+01,-5.666723251342773438e+00
1.090654907226563353e+01,3.469451370239258381e+01,-5.665810585021972656e+00
1.100654907226562784e+01,3.469451370239258381e+01,-5.665610313415527344e+00
1.110654907226563637e+01,3.469451370239258381e+01,-5.664860248565673828e+00
1.120654907226563068e+01,3.469451370239258381e+01,-5.664546489715576172e+00
1.130654907226562500e+01,3.469451370239258381e+01,-5.664663314819335938e+00
1.140654907226563353e+01,3.469451370239258381e+01,-5.663760185241699219e+00
1.150654907226562784e+01,3.469451370239258381e+01,-5.662744998931884766e+00
1.160654907226563637e+01,3.469451370239258381e+01,-5.661164760589599609e+00
1.170654907226563068e+01,3.469451370239258381e+01,-5.659251213073730469e+00
1.180654907226562500e+01,3.469451370239258381e+01,-5.658452987670898438e+00
1.190654907226563353e+01,3.469451370239258381e+01,-5.658190250396728516e+00
1.200654907226562784e+01,3.469451370239258381e+01,-5.657811164855957031e+00
1.210654907226563637e+01,3.469451370239258381e+01,-5.657456398010253906e+00
1.220654907226563068e+01,3.469451370239258381e+01,-5.656509876251220703e+00
1.230654907226562500e+01,3.469451370239258381e+01,-5.656017303466796875e+00
1.240654907226563353e+01,3.469451370239258381e+01,-5.650203704833984375e+00
1.250654907226562784e+01,3.469451370239258381e+01,-5.635625362396240234e+00
1.260654907226563637e+01,3.469451370239258381e+01,-5.621318340301513672e+00
1.270654907226563068e+01,3.459451370239258239e+01,-5.608121871948242188e+00
1.280654907226562500e+01,3.459451370239258239e+01,-5.609769821166992188e+00
1.290654907226563353e+01,3.459451370239258239e+01,-5.630645751953125000e+00
1.300654907226562784e+01,3.459451370239258239e+01,-5.640821933746337891e+00
1.310654907226563637e+01,3.459451370239258239e+01,-5.639154911041259766e+00
1.320654907226563068e+01,3.459451370239258239e+01,-5.637565612792968750e+00
1.330654907226562500e+01,3.449451370239258097e+01,-5.638098239898681641e+00
1.340654907226563353e+01,3.439451370239257955e+01,-5.637844562530517578e+00
1.350654907226562784e+01,3.429451370239257812e+01,-5.639240264892578125e+00
1.360654907226563637e+01,3.419451370239258381e+01,-5.640763282775878906e+00
1.370654907226563068e+01,3.409451370239258239e+01,-5.642959594726562500e+00
1.380654907226562500e+01,3.399451370239258097e+01,-5.644693374633789062e+00
1.390654907226563353e+01,3.389451370239257955e+01,-5.646181583404541016e+00
1.400654907226562784e+01,3.379451370239257812e+01,-5.647007942199707031e+00
1.410654907226563637e+01,3.369451370239258381e+01,-5.648200988769531250e+00
1.420654907226563068e+01,3.359451370239258239e+01,-5.645925998687744141e+00
1.430654907226562500e+01,3.349451370239258097e+01,-5.645500183105468750e+00
1.440654907226563353e+01,3.349451370239258097e+01,-5.644355773925781250e+00
1.450654907226562784e+01,3.349451370239258097e+01,-5.643556594848632812e+00
1.460654907226563637e+01,3.349451370239258097e+01,-5.642760753631591797e+00
1.470654907226563068e+01,3.349451370239258097e+01,-5.641746044158935547e+00
1.480654907226562500e+01,3.349451370239258097e+01,-5.640234947204589844e+00
1.490654907226563353e+01,3.349451370239258097e+01,-5.639136791229248047e+00
1.500654907226562784e+01,3.339451370239257955e+01,-5.639908313751220703e+00
1.510654907226563637e+01,3.329451370239257812e+01,-5.641769886016845703e+00
1.520654907226563068e+01,3.319451370239258381e+01,-5.643830299377441406e+00
1.530654907226562500e+01,3.309451370239258239e+01,-5.646261215209960938e+00
1.530654907226562500e+01,3.299451370239258097e+01,-5.648453712463378906e+00
1.540654907226563353e+01,3.289451370239257955e+01,-5.650542259216308594e+00
1.550654907226562784e+01,3.279451370239257812e+01,-5.653480529785156250e+00
1.560654907226563637e+01,3.269451370239258381e+01,-5.654862880706787109e+00
1.570654907226563068e+01,3.259451370239258239e+01,-5.656682968139648438e+00
1.580654907226562500e+01,3.249451370239258097e+01,-5.658815860748291016e+00
1.590654907226563353e+01,3.239451370239257955e+01,-5.661439895629882812e+00
1.600654907226562784e+01,3.229451370239257812e+01,-5.664661407470703125e+00
1.610654907226563637e+01,3.219451370239258381e+01,-5.664904117584228516e+00
1.620654907226563068e+01,3.209451370239258239e+01,-5.665885448455810547e+00
1.630654907226562500e+01,3.199451370239258097e+01,-5.666180133819580078e+00
1.640654907226563353e+01,3.189451370239257955e+01,-5.666590213775634766e+00
1.650654907226562784e+01,3.179451370239257812e+01,-5.667801856994628906e+00
1.660654907226563637e+01,3.169451370239258381e+01,-5.667038440704345703e+00
1.670654907226563068e+01,3.159451370239258239e+01,-5.668395996093750000e+00
1.680654907226562500e+01,3.149451370239258097e+01,-5.669764995574951172e+00
1.690654907226563353e+01,3.139451370239257955e+01,-5.669186592102050781e+00
1.700654907226562784e+01,3.129451370239257812e+01,-5.668728351593017578e+00
1.710654907226563637e+01,3.119451370239258381e+01,-5.669930458068847656e+00
1.710654907226563637e+01,3.109451370239258239e+01,-5.673453330993652344e+00
1.720654907226563068e+01,3.099451370239258097e+01,-5.677494049072265625e+00
1.720654907226563068e+01,3.089451370239257955e+01,-5.681118488311767578e+00
1.720654907226563068e+01,3.079451370239257812e+01,-5.683961391448974609e+00
1.720654907226563068e+01,3.069451370239258381e+01,-5.686326980590820312e+00
1.730654907226562500e+01,3.059451370239258239e+01,-5.687538146972656250e+00
1.740654907226563353e+01,3.049451370239258097e+01,-5.686887264251708984e+00
1.750654907226562784e+01,3.039451370239257955e+01,-5.689196586608886719e+00
1.750654907226562784e+01,3.029451370239257812e+01,-5.692053318023681641e+00
1.760654907226563637e+01,3.019451370239258381e+01,-5.694520473480224609e+00
1.760654907226563637e+01,3.009451370239258239e+01,-5.696966171264648438e+00
1.770654907226563068e+01,2.999451370239258097e+01,-5.699170112609863281e+00
1.780654907226562500e+01,2.989451370239257955e+01,-5.699482917785644531e+00
1.790654907226563353e+01,2.979451370239257812e+01,-5.698451995849609375e+00
1.800654907226562784e+01,2.969451370239258381e+01,-5.697714328765869141e+00
1.810654907226563637e+01,2.959451370239258239e+01,-5.696681022644042969e+00
1.810654907226563637e+01,2.949451370239258097e+01,-5.698949813842773438e+00
1.820654907226563068e+01,2.939451370239257955e+01,-5.700206279754638672e+00
1.830654907226562500e+01,2.929451370239257812e+01,-5.700351715087890625e+00
1.840654907226563353e+01,2.919451370239258381e+01,-5.702367782592773438e+00
1.850654907226562784e+01,2.909451370239258239e+01,-5.704967498779296875e+00
1.850654907226562784e+01,2.899451370239258097e+01,-5.705868244171142578e+00
1.850654907226562784e+01,2.889451370239257955e+01,-5.707250595092773438e+00
1.850654907226562784e+01,2.879451370239257812e+01,-5.708407402038574219e+00
1.860654907226563637e+01,2.869451370239258381e+01,-5.709074974060058594e+00
1.860654907226563637e+01,2.859451370239258239e+01,-5.710288047790527344e+00
1.870654907226563068e+01,2.849451370239258097e+01,-5.711132526397705078e+00
1.870654907226563068e+01,2.839451370239257955e+01,-5.711993694305419922e+00
1.880654907226562500e+01,2.829451370239257812e+01,-5.711655616760253906e+00
1.880654907226562500e+01,2.819451370239258381e+01,-5.712908267974853516e+00
1.880654907226562500e+01,2.809451370239258239e+01,-5.714059352874755859e+00
1.890654907226563353e+01,2.799451370239258097e+01,-5.712214469909667969e+00
1.890654907226563353e+01,2.789451370239257955e+01,-5.714010715484619141e+00
1.890654907226563353e+01,2.779451370239257812e+01,-5.714630126953125000e+00
1.900654907226562784e+01,2.769451370239258381e+01,-5.714498996734619141e+00
1.910654907226563637e+01,2.759451370239258239e+01,-5.714591503143310547e+00
1.920654907226563068e+01,2.749451370239258097e+01,-5.714512348175048828e+00
1.930654907226562500e+01,2.739451370239257955e+01,-5.714347839355468750e+00
1.930654907226562500e+01,2.729451370239257812e+01,-5.714491367340087891e+00
1.930654907226562500e+01,2.719451370239258381e+01,-5.715279102325439453e+00
1.930654907226562500e+01,2.709451370239258239e+01,-5.715257644653320312e+00
1.930654907226562500e+01,2.699451370239258097e+01,-5.716398239135742188e+00
1.930654907226562500e+01,2.689451370239257955e+01,-5.717839717864990234e+00
1.930654907226562500e+01,2.679451370239257812e+01,-5.717988967895507812e+00
1.930654907226562500e+01,2.669451370239257670e+01,-5.719442367553710938e+00
1.930654907226562500e+01,2.659451370239258239e+01,-5.720651149749755859e+00
1.930654907226562500e+01,2.649451370239258097e+01,-5.721431732177734375e+00
1.930654907226562500e+01,2.639451370239257955e+01,-5.722869873046875000e+00
1.930654907226562500e+01,2.629451370239257812e+01,-5.727745532989501953e+00
1.930654907226562500e+01,2.619451370239257670e+01,-5.727713584899902344e+00
1.930654907226562500e+01,2.609451370239258239e+01,-5.730767250061035156e+00
1.930654907226562500e+01,2.599451370239258097e+01,-5.731007099151611328e+00
1.930654907226562500e+01,2.589451370239257955e+01,-5.732053756713867188e+00
1.930654907226562500e+01,2.579451370239257812e+01,-5.731960296630859375e+00
1.930654907226562500e+01,2.569451370239257670e+01,-5.732295513153076172e+00
1.930654907226562500e+01,2.559451370239258239e+01,-5.731274127960205078e+00
1.930654907226562500e+01,2.549451370239258097e+01,-5.731775760650634766e+00
1.930654907226562500e+01,2.539451370239257955e+01,-5.731798648834228516e+00
1.930654907226562500e+01,2.529451370239257812e+01,-5.731209278106689453e+00
1.930654907226562500e+01,2.519451370239257670e+01,-5.731289386749267578e+00
1.930654907226562500e+01,2.509451370239258239e+01,-5.733259201049804688e+00
1.930654907226562500e+01,2.499451370239258097e+01,-5.734492301940917969e+00
1.930654907226562500e+01,2.489451370239257955e+01,-5.736771583557128906e+00
1.930654907226562500e+01,2.479451370239257812e+01,-5.738572597503662109e+00
1.930654907226562500e+01,2.469451370239257670e+01,-5.741962909698486328e+00
1.930654907226562500e+01,2.459451370239258239e+01,-5.742249488830566406e+00
1.930654907226562500e+01,2.449451370239258097e+01,-5.742647171020507812e+00
1.930654907226562500e+01,2.439451370239257955e+01,-5.742246627807617188e+00
1.930654907226562500e+01,2.429451370239257812e+01,-5.741103172302246094e+00
1.930654907226562500e+01,2.419451370239257670e+01,-5.741993904113769531e+00
1.930654907226562500e+01,2.409451370239258239e+01,-5.741674423217773438e+00
1.930654907226562500e+01,2.399451370239258097e+01,-5.743942260742187500e+00
1.930654907226562500e+01,2.389451370239257955e+01,-5.743612289428710938e+00
1.930654907226562500e+01,2.379451370239257812e+01,-5.742239952087402344e+00
1.930654907226562500e+01,2.369451370239257670e+01,-5.741815567016601562e+00
1.930654907226562500e+01,2.359451370239258239e+01,-5.741485595703125000e+00
1.930654907226562500e+01,2.349451370239258097e+01,-5.741141796112060547e+00
1.930654907226562500e+01,2.339451370239257955e+01,-5.743489265441894531e+00
1.930654907226562500e+01,2.329451370239257812e+01,-5.739442348480224609e+00
1.930654907226562500e+01,2.319451370239257670e+01,-5.740847110748291016e+00
1.930654907226562500e+01,2.309451370239258239e+01,-5.738225936889648438e+00
1.930654907226562500e+01,2.299451370239258097e+01,-5.738868713378906250e+00
1.930654907226562500e+01,2.289451370239257955e+01,-5.736406803131103516e+00
1.930654907226562500e+01,2.279451370239257812e+01,-5.736182689666748047e+00
1.930654907226562500e+01,2.269451370239257670e+01,-5.738695621490478516e+00
1.930654907226562500e+01,2.259451370239258239e+01,-5.740550041198730469e+00
1.930654907226562500e+01,2.249451370239258097e+01,-5.739072799682617188e+00
1.930654907226562500e+01,2.239451370239257955e+01,-5.737967014312744141e+00
1.930654907226562500e+01,2.229451370239257812e+01,-5.737595081329345703e+00
1.930654907226562500e+01,2.219451370239257670e+01,-5.734719753265380859e+00
1.930654907226562500e+01,2.209451370239258239e+01,-5.731428623199462891e+00
1.930654907226562500e+01,2.199451370239258097e+01,-5.731498241424560547e+00
1.930654907226562500e+01,2.189451370239257955e+01,-5.731995582580566406e+00
1.930654907226562500e+01,2.179451370239257812e+01,-5.731386661529541016e+00
1.930654907226562500e+01,2.169451370239257670e+01,-5.731487751007080078e+00
1.930654907226562500e+01,2.159451370239258239e+01,-5.731331825256347656e+00
1.930654907226562500e+01,2.149451370239258097e+01,-5.731524467468261719e+00
